customer_age,customer_tenure_years,vehicle_age,claim_amount,number_of_previous_claims,days_since_last_claim,incident_hour,incident_day_of_week,fraud_label,claim_amount_to_vehicle_age,claim_frequency_score,night_flag,high_risk_vehicle,vehicle_type_sedan,vehicle_type_suv,vehicle_type_truck,claim_type_fire,claim_type_other,claim_type_theft,claim_type_vandalism,tenure_bucket_mid,tenure_bucket_veteran
31,29,12,1477.0,3,549,13,2,1,113.61538461538461,0.1,0,0,False,True,False,False,False,False,False,False,True
39,22,4,5673.0,0,1932,23,6,0,1134.6,0.0,1,0,False,True,False,True,False,False,False,False,True
44,13,1,2666.0,2,295,13,0,1,1333.0,0.14285714285714285,0,0,False,True,False,False,False,False,True,False,True
60,26,8,1816.0,5,280,2,3,0,201.77777777777777,0.18518518518518517,1,0,False,True,False,False,False,False,False,False,True
38,21,11,13095.0,4,2831,22,5,1,1091.25,0.18181818181818182,1,0,True,False,False,False,False,True,False,False,True
45,15,4,2640.0,2,218,14,2,0,528.0,0.125,0,0,True,False,False,True,False,False,False,False,True
37,13,7,8884.0,1,2179,15,6,0,1110.5,0.07142857142857142,0,0,True,False,False,False,False,False,True,False,True
68,24,19,10166.0,4,431,2,3,0,508.3,0.16,1,0,True,False,False,False,False,False,False,False,True
28,16,6,10804.0,5,312,11,6,1,1543.4285714285713,0.29411764705882354,0,0,False,True,False,True,False,False,False,False,True
33,5,19,5950.0,1,2443,11,4,0,297.5,0.16666666666666666,0,0,True,False,False,False,False,False,True,True,False
34,29,16,2979.0,4,1431,19,1,0,175.23529411764707,0.13333333333333333,0,0,False,True,False,False,True,False,False,False,True
78,2,7,2796.0,1,70,9,5,0,349.5,0.3333333333333333,0,0,True,False,False,False,True,False,False,True,False
81,20,11,2335.0,4,2487,8,0,0,194.58333333333334,0.19047619047619047,0,0,True,False,False,False,False,True,False,False,True
51,19,14,341.0,5,3539,16,1,0,22.733333333333334,0.25,0,0,True,False,False,False,False,False,True,False,True
28,17,9,6117.0,3,2047,0,5,0,611.7,0.16666666666666666,1,0,False,True,False,True,False,False,False,False,True
68,1,8,3807.0,2,1389,17,6,0,423.0,1.0,0,0,False,True,False,False,False,True,False,False,False
50,14,6,6806.0,1,3079,0,2,0,972.2857142857143,0.06666666666666667,1,1,False,False,True,True,False,False,False,False,True
74,26,2,2652.0,0,1228,5,4,0,884.0,0.0,1,0,True,False,False,False,False,False,False,False,True
42,7,0,5795.0,0,2237,11,4,1,5795.0,0.0,0,0,False,True,False,False,False,False,False,False,True
84,20,6,752.0,5,1733,4,5,0,107.42857142857143,0.23809523809523808,1,1,False,False,True,False,False,True,False,False,True
72,25,15,926.0,3,2650,0,6,0,57.875,0.11538461538461539,1,0,True,False,False,False,False,True,False,False,True
33,28,4,251.0,1,1890,10,0,0,50.2,0.034482758620689655,0,0,True,False,False,False,False,False,False,False,True
66,15,3,2606.0,3,1758,16,1,0,651.5,0.1875,0,0,True,False,False,False,False,False,False,False,True
37,9,6,1377.0,5,1533,5,6,0,196.71428571428572,0.5,1,0,True,False,False,True,False,False,False,False,True
41,20,11,1208.0,3,1079,6,3,0,100.66666666666667,0.14285714285714285,0,1,False,False,True,False,False,False,False,False,True
34,14,4,4166.0,5,1775,16,3,0,833.2,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
63,18,4,1948.0,0,221,22,2,0,389.6,0.0,1,0,False,True,False,False,False,False,False,False,True
35,22,2,711.0,0,1240,12,2,0,237.0,0.0,0,1,False,False,True,False,False,False,True,False,True
60,21,6,37978.0,3,279,13,1,1,5425.428571428572,0.13636363636363635,0,0,True,False,False,False,False,False,False,False,True
57,7,4,2873.0,3,1175,19,2,0,574.6,0.375,0,0,False,True,False,False,False,False,True,False,True
68,22,16,1009.0,4,1283,1,0,0,59.35294117647059,0.17391304347826086,1,0,True,False,False,False,False,False,False,False,True
84,16,18,1526.0,5,99,23,2,1,80.3157894736842,0.29411764705882354,1,0,True,False,False,True,False,False,False,False,True
18,27,7,2507.0,0,1081,11,6,0,313.375,0.0,0,0,True,False,False,False,False,False,True,False,True
84,19,1,2502.0,5,2452,9,1,0,1251.0,0.25,0,0,True,False,False,False,False,False,False,False,True
25,26,1,10962.0,0,3540,14,5,0,5481.0,0.0,0,0,True,False,False,False,False,False,False,False,True
53,29,6,2753.0,3,2253,21,0,0,393.2857142857143,0.1,0,0,False,True,False,False,False,False,True,False,True
40,29,9,19057.0,4,2598,22,5,1,1905.7,0.13333333333333333,1,0,False,True,False,False,False,False,True,False,True
60,22,10,1934.0,4,2441,18,1,0,175.8181818181818,0.17391304347826086,0,0,False,True,False,True,False,False,False,False,True
66,17,6,4566.0,1,3447,11,4,0,652.2857142857143,0.05555555555555555,0,0,True,False,False,False,False,False,False,False,True
75,3,7,8283.0,3,3434,3,3,1,1035.375,0.75,1,1,False,False,False,False,False,True,False,True,False
44,11,5,9849.0,5,416,4,5,0,1641.5,0.4166666666666667,1,0,True,False,False,False,False,True,False,False,True
80,14,10,11069.0,1,1726,20,4,0,1006.2727272727273,0.06666666666666667,0,1,False,False,True,False,False,False,True,False,True
39,23,13,2271.0,5,3313,3,3,0,162.21428571428572,0.20833333333333334,1,0,False,True,False,False,False,True,False,False,True
31,17,0,2965.0,3,3218,11,5,1,2965.0,0.16666666666666666,0,0,False,True,False,False,False,True,False,False,True
43,13,9,250.0,0,1950,9,6,0,25.0,0.0,0,0,True,False,False,False,False,True,False,False,True
53,4,12,2450.0,1,1620,17,4,0,188.46153846153845,0.2,0,1,False,False,True,False,False,False,False,True,False
62,21,13,8877.0,5,212,8,1,0,634.0714285714286,0.22727272727272727,0,0,False,True,False,False,True,False,False,False,True
73,12,11,7309.0,2,1743,16,0,0,609.0833333333334,0.15384615384615385,0,0,True,False,False,True,False,False,False,False,True
33,1,10,2734.0,5,1848,12,3,0,248.54545454545453,2.5,0,1,False,False,True,True,False,False,False,False,False
38,8,13,16304.0,2,2310,21,3,0,1164.5714285714287,0.2222222222222222,0,0,True,False,False,False,False,True,False,False,True
80,26,7,2030.0,2,1904,4,4,0,253.75,0.07407407407407407,1,0,False,True,False,False,False,False,False,False,True
47,3,11,1457.0,5,788,18,4,0,121.41666666666667,1.25,0,0,False,True,False,False,False,False,True,True,False
34,12,6,1867.0,4,3533,17,1,0,266.7142857142857,0.3076923076923077,0,1,False,False,True,False,False,False,True,False,True
84,15,8,970.0,1,793,19,5,0,107.77777777777777,0.0625,0,0,True,False,False,False,False,False,False,False,True
48,2,2,5555.0,4,1396,11,6,0,1851.6666666666667,1.3333333333333333,0,0,True,False,False,False,True,False,False,True,False
83,4,7,3978.0,1,1860,7,2,1,497.25,0.2,0,0,True,False,False,False,True,False,False,True,False
79,28,2,5486.0,5,1070,12,6,1,1828.6666666666667,0.1724137931034483,0,0,True,False,False,False,True,False,False,False,True
78,17,4,1970.0,0,250,23,6,0,394.0,0.0,1,0,False,True,False,True,False,False,False,False,True
56,6,8,2813.0,3,2230,4,2,0,312.55555555555554,0.42857142857142855,1,0,True,False,False,False,False,False,True,False,True
71,5,10,338.0,0,863,15,5,0,30.727272727272727,0.0,0,1,False,False,True,False,False,False,False,True,False
82,12,18,4343.0,4,3208,5,6,0,228.57894736842104,0.3076923076923077,1,0,True,False,False,True,False,False,False,False,True
36,21,0,3291.0,5,2895,18,5,0,3291.0,0.22727272727272727,0,0,True,False,False,False,False,False,False,False,True
20,21,17,992.0,4,1562,10,2,1,55.111111111111114,0.18181818181818182,0,0,True,False,False,False,True,False,False,False,True
39,5,6,2685.0,2,1692,20,4,0,383.57142857142856,0.3333333333333333,0,0,True,False,False,False,True,False,False,True,False
60,21,14,2303.0,4,3466,3,4,1,153.53333333333333,0.18181818181818182,1,0,True,False,False,False,False,False,False,False,True
54,26,13,17402.0,1,97,2,2,0,1243.0,0.037037037037037035,1,0,True,False,False,True,False,False,False,False,True
23,6,19,1032.0,3,1382,22,4,0,51.6,0.42857142857142855,1,0,True,False,False,True,False,False,False,False,True
55,0,2,4152.0,5,221,8,6,1,1384.0,5.0,0,0,True,False,False,False,False,False,True,False,False
29,28,19,1001.0,2,505,2,0,0,50.05,0.06896551724137931,1,0,False,True,False,True,False,False,False,False,True
51,15,1,1706.0,0,3356,20,6,1,853.0,0.0,0,1,False,False,True,False,True,False,False,False,True
56,23,17,3932.0,2,370,9,2,1,218.44444444444446,0.08333333333333333,0,0,False,True,False,False,False,True,False,False,True
60,9,13,2413.0,2,3492,22,5,0,172.35714285714286,0.2,1,0,True,False,False,False,False,True,False,False,True
45,8,9,2963.0,4,2860,10,0,0,296.3,0.4444444444444444,0,0,True,False,False,False,False,False,True,False,True
45,6,7,4158.0,4,2340,18,6,0,519.75,0.5714285714285714,0,0,True,False,False,True,False,False,False,False,True
63,6,1,1819.0,2,2708,13,3,0,909.5,0.2857142857142857,0,0,False,True,False,False,False,False,False,False,True
68,14,16,7217.0,4,675,11,6,0,424.52941176470586,0.26666666666666666,0,0,False,True,False,False,False,False,True,False,True
72,3,14,2196.0,0,427,11,2,0,146.4,0.0,0,0,True,False,False,False,False,True,False,True,False
40,25,18,2704.0,1,1343,6,5,0,142.31578947368422,0.038461538461538464,0,0,True,False,False,False,True,False,False,False,True
46,15,14,4278.0,3,2790,17,4,0,285.2,0.1875,0,0,True,False,False,False,True,False,False,False,True
40,27,19,3741.0,4,1114,12,1,0,187.05,0.14285714285714285,0,0,True,False,False,True,False,False,False,False,True
53,15,17,5677.0,4,641,0,1,0,315.3888888888889,0.25,1,1,False,False,False,False,True,False,False,False,True
26,9,8,4093.0,3,2865,9,3,0,454.77777777777777,0.3,0,0,True,False,False,False,True,False,False,False,True
46,15,14,4765.0,0,2314,9,3,0,317.6666666666667,0.0,0,0,True,False,False,False,False,False,True,False,True
30,4,5,2153.0,4,1960,21,4,0,358.8333333333333,0.8,0,0,True,False,False,False,False,False,True,True,False
53,24,15,1024.0,2,1505,10,5,0,64.0,0.08,0,0,True,False,False,False,True,False,False,False,True
74,21,12,715.0,1,2845,13,5,0,55.0,0.045454545454545456,0,0,True,False,False,False,True,False,False,False,True
84,4,8,561.0,2,2680,1,0,1,62.333333333333336,0.4,1,0,True,False,False,True,False,False,False,True,False
47,17,12,17374.0,4,1315,9,3,0,1336.4615384615386,0.2222222222222222,0,0,True,False,False,False,False,False,False,False,True
21,16,5,326.0,1,472,6,1,0,54.333333333333336,0.058823529411764705,0,0,True,False,False,False,False,False,True,False,True
33,6,12,9835.0,3,3173,11,3,0,756.5384615384615,0.42857142857142855,0,0,False,True,False,True,False,False,False,False,True
25,3,9,1312.0,0,499,21,3,0,131.2,0.0,0,0,False,True,False,False,False,True,False,True,False
68,22,6,9764.0,4,1566,22,6,0,1394.857142857143,0.17391304347826086,1,0,True,False,False,False,False,False,False,False,True
83,7,19,329.0,0,3270,6,2,0,16.45,0.0,0,1,False,False,True,False,False,False,True,False,True
55,15,1,2356.0,5,1523,14,3,0,1178.0,0.3125,0,0,True,False,False,False,True,False,False,False,True
29,7,15,12759.0,5,3034,22,3,0,797.4375,0.625,1,1,False,False,False,True,False,False,False,False,True
19,19,4,6083.0,5,1785,5,0,0,1216.6,0.25,1,1,False,False,False,False,False,True,False,False,True
83,1,4,2128.0,2,2719,10,0,0,425.6,1.0,0,0,True,False,False,False,False,False,False,False,False
39,10,3,427.0,4,2160,12,4,0,106.75,0.36363636363636365,0,0,True,False,False,False,False,False,True,False,True
25,16,2,794.0,0,1022,0,2,0,264.6666666666667,0.0,1,1,False,False,True,False,False,False,False,False,True
29,13,2,11958.0,1,3263,11,2,1,3986.0,0.07142857142857142,0,0,True,False,False,False,False,False,False,False,True
35,18,16,2104.0,0,1706,2,6,0,123.76470588235294,0.0,1,0,True,False,False,False,False,False,False,False,True
61,5,18,2774.0,0,1670,7,1,0,146.0,0.0,0,0,False,True,False,False,False,True,False,True,False
77,13,11,3958.0,2,2403,2,6,0,329.8333333333333,0.14285714285714285,1,0,True,False,False,False,False,True,False,False,True
36,22,0,810.0,3,3394,17,4,0,810.0,0.13043478260869565,0,1,False,False,True,False,False,True,False,False,True
64,10,17,4480.0,5,3181,20,1,0,248.88888888888889,0.45454545454545453,0,0,False,True,False,False,False,False,False,False,True
22,4,12,1959.0,0,1436,6,6,0,150.69230769230768,0.0,0,1,False,False,True,False,False,False,True,True,False
18,25,10,3999.0,2,844,0,4,0,363.54545454545456,0.07692307692307693,1,0,False,True,False,False,True,False,False,False,True
21,23,18,1672.0,4,1184,11,2,0,88.0,0.16666666666666666,0,0,False,True,False,False,False,True,False,False,True
79,20,8,618.0,1,958,2,3,0,68.66666666666667,0.047619047619047616,1,0,False,True,False,False,False,True,False,False,True
56,23,7,1944.0,4,1076,10,2,0,243.0,0.16666666666666666,0,1,False,False,False,False,True,False,False,False,True
71,23,15,5658.0,3,1572,13,5,0,353.625,0.125,0,1,False,False,False,False,True,False,False,False,True
19,22,10,4421.0,3,77,11,3,0,401.90909090909093,0.13043478260869565,0,1,False,False,True,False,False,False,True,False,True
19,15,14,3075.0,0,1945,12,0,0,205.0,0.0,0,1,False,False,True,True,False,False,False,False,True
74,0,13,7318.0,1,3099,13,4,0,522.7142857142857,1.0,0,0,False,True,False,False,True,False,False,False,False
24,17,16,2432.0,5,1570,3,5,0,143.05882352941177,0.2777777777777778,1,0,True,False,False,False,False,False,True,False,True
28,8,6,3154.0,5,289,16,2,0,450.57142857142856,0.5555555555555556,0,1,False,False,True,False,False,False,True,False,True
52,23,1,1845.0,2,1422,16,6,1,922.5,0.08333333333333333,0,0,True,False,False,False,False,False,False,False,True
58,14,9,7759.0,3,1220,3,2,0,775.9,0.2,1,0,True,False,False,False,False,False,True,False,True
33,27,12,3990.0,3,2169,10,1,0,306.9230769230769,0.10714285714285714,0,0,True,False,False,False,False,True,False,False,True
47,17,16,1708.0,3,914,6,4,0,100.47058823529412,0.16666666666666666,0,0,False,True,False,False,False,False,True,False,True
63,16,5,672.0,4,1098,9,0,0,112.0,0.23529411764705882,0,0,False,True,False,True,False,False,False,False,True
47,27,14,9000.0,3,2717,18,6,0,600.0,0.10714285714285714,0,0,True,False,False,False,False,False,False,False,True
43,14,16,1416.0,0,640,14,4,0,83.29411764705883,0.0,0,0,True,False,False,True,False,False,False,False,True
22,11,16,3204.0,0,3403,21,2,0,188.47058823529412,0.0,0,0,True,False,False,True,False,False,False,False,True
48,11,16,31338.0,5,1086,13,0,0,1843.4117647058824,0.4166666666666667,0,0,True,False,False,False,False,False,False,False,True
71,26,19,6644.0,4,2980,1,4,0,332.2,0.14814814814814814,1,0,True,False,False,False,True,False,False,False,True
59,22,13,14930.0,1,299,17,4,1,1066.4285714285713,0.043478260869565216,0,0,False,True,False,False,True,False,False,False,True
77,4,7,1740.0,0,1167,1,5,0,217.5,0.0,1,0,True,False,False,False,False,False,False,True,False
26,14,8,8699.0,1,1376,8,1,0,966.5555555555555,0.06666666666666667,0,0,True,False,False,False,False,False,False,False,True
18,11,14,3062.0,3,1663,22,1,0,204.13333333333333,0.25,1,0,True,False,False,False,False,False,False,False,True
54,19,4,4298.0,3,335,23,2,0,859.6,0.15,1,0,False,True,False,True,False,False,False,False,True
29,1,12,22490.0,1,901,3,5,0,1730.0,0.5,1,1,False,False,True,False,False,False,True,False,False
57,21,11,2256.0,1,3201,23,6,1,188.0,0.045454545454545456,1,0,True,False,False,False,False,True,False,False,True
78,22,13,3039.0,1,3372,23,2,0,217.07142857142858,0.043478260869565216,1,0,True,False,False,False,True,False,False,False,True
40,6,8,1208.0,2,1609,21,0,0,134.22222222222223,0.2857142857142857,0,0,False,True,False,False,False,True,False,False,True
54,4,14,7248.0,1,433,19,0,0,483.2,0.2,0,0,True,False,False,False,False,True,False,True,False
63,18,1,1702.0,2,1005,1,3,0,851.0,0.10526315789473684,1,1,False,False,True,True,False,False,False,False,True
28,7,14,8289.0,0,3474,2,0,0,552.6,0.0,1,1,False,False,False,False,True,False,False,False,True
78,28,16,573.0,5,3353,14,5,1,33.705882352941174,0.1724137931034483,0,0,False,True,False,False,False,True,False,False,True
31,23,17,5160.0,5,2969,2,0,0,286.6666666666667,0.20833333333333334,1,1,False,False,False,False,False,True,False,False,True
72,28,18,1566.0,2,3149,6,2,0,82.42105263157895,0.06896551724137931,0,0,True,False,False,False,False,True,False,False,True
62,16,6,6189.0,4,2597,23,5,0,884.1428571428571,0.23529411764705882,1,0,True,False,False,True,False,False,False,False,True
27,28,0,2941.0,3,2275,21,3,0,2941.0,0.10344827586206896,0,0,True,False,False,True,False,False,False,False,True
66,0,13,1745.0,0,2825,6,4,0,124.64285714285714,0.0,0,0,True,False,False,False,True,False,False,False,False
31,8,1,2025.0,1,2359,12,2,0,1012.5,0.1111111111111111,0,0,True,False,False,False,False,False,False,False,True
58,0,5,1274.0,0,1238,12,5,0,212.33333333333334,0.0,0,0,True,False,False,True,False,False,False,False,False
82,20,14,6890.0,4,2340,6,2,1,459.3333333333333,0.19047619047619047,0,0,False,True,False,False,False,True,False,False,True
81,15,11,1045.0,4,1079,5,5,0,87.08333333333333,0.25,1,0,True,False,False,True,False,False,False,False,True
76,8,12,2282.0,3,2281,10,6,0,175.53846153846155,0.3333333333333333,0,0,False,True,False,False,False,False,True,False,True
51,9,15,4210.0,0,1392,14,2,0,263.125,0.0,0,0,True,False,False,False,True,False,False,False,True
55,19,3,14965.0,1,1779,19,1,0,3741.25,0.05,0,0,True,False,False,True,False,False,False,False,True
38,5,15,2953.0,2,662,20,6,0,184.5625,0.3333333333333333,0,0,True,False,False,False,False,True,False,True,False
79,15,11,2339.0,0,3493,0,4,0,194.91666666666666,0.0,1,0,False,True,False,False,True,False,False,False,True
49,18,8,3919.0,0,2724,15,6,0,435.44444444444446,0.0,0,0,False,True,False,False,False,False,False,False,True
69,7,9,375.0,1,391,14,2,0,37.5,0.125,0,0,False,True,False,False,False,False,False,False,True
42,6,10,899.0,3,1733,1,2,0,81.72727272727273,0.42857142857142855,1,0,True,False,False,False,True,False,False,False,True
67,10,11,2048.0,0,1658,20,0,0,170.66666666666666,0.0,0,0,True,False,False,False,True,False,False,False,True
33,17,6,1461.0,5,3233,14,5,0,208.71428571428572,0.2777777777777778,0,1,False,False,False,True,False,False,False,False,True
67,7,4,601.0,2,2756,17,5,0,120.2,0.25,0,0,True,False,False,False,False,True,False,False,True
21,11,3,7029.0,1,3206,15,5,0,1757.25,0.08333333333333333,0,0,True,False,False,False,True,False,False,False,True
25,16,6,3865.0,0,1703,8,2,0,552.1428571428571,0.0,0,0,True,False,False,False,True,False,False,False,True
41,5,5,3430.0,5,568,4,3,0,571.6666666666666,0.8333333333333334,1,0,True,False,False,False,True,False,False,True,False
50,17,10,1489.0,3,2632,9,3,0,135.36363636363637,0.16666666666666666,0,0,True,False,False,False,False,False,True,False,True
65,4,18,3227.0,5,798,18,0,0,169.8421052631579,1.0,0,0,True,False,False,True,False,False,False,True,False
42,4,2,4986.0,4,2323,15,0,0,1662.0,0.8,0,0,False,True,False,False,False,True,False,True,False
19,7,6,2287.0,5,1498,15,2,0,326.7142857142857,0.625,0,1,False,False,False,True,False,False,False,False,True
39,8,0,4650.0,5,1276,3,3,0,4650.0,0.5555555555555556,1,0,True,False,False,True,False,False,False,False,True
47,0,19,1345.0,4,433,0,6,0,67.25,4.0,1,0,True,False,False,True,False,False,False,False,False
54,28,14,3286.0,5,2920,16,6,0,219.06666666666666,0.1724137931034483,0,1,False,False,True,False,True,False,False,False,True
61,9,4,9344.0,5,2516,22,5,0,1868.8,0.5,1,0,True,False,False,False,False,False,False,False,True
34,24,8,10219.0,1,1248,8,6,0,1135.4444444444443,0.04,0,1,False,False,True,False,False,False,False,False,True
58,27,14,11244.0,3,2692,10,5,0,749.6,0.10714285714285714,0,0,True,False,False,True,False,False,False,False,True
60,24,19,3966.0,5,3600,22,3,1,198.3,0.2,1,0,False,True,False,False,False,True,False,False,True
70,24,11,3077.0,5,2632,5,6,0,256.4166666666667,0.2,1,1,False,False,False,False,True,False,False,False,True
52,3,5,1903.0,0,3465,12,6,0,317.1666666666667,0.0,0,0,True,False,False,False,True,False,False,True,False
72,11,13,489.0,0,1716,2,1,0,34.92857142857143,0.0,1,1,False,False,True,False,True,False,False,False,True
32,22,13,777.0,1,1375,6,1,0,55.5,0.043478260869565216,0,0,False,True,False,False,False,True,False,False,True
65,17,12,2520.0,4,3077,8,6,0,193.84615384615384,0.2222222222222222,0,1,False,False,True,False,True,False,False,False,True
21,0,0,2675.0,2,2419,16,0,0,2675.0,2.0,0,0,True,False,False,False,False,False,False,False,False
24,17,14,12237.0,3,2211,7,3,1,815.8,0.16666666666666666,0,0,True,False,False,False,True,False,False,False,True
75,24,0,11101.0,0,2343,11,2,0,11101.0,0.0,0,0,True,False,False,False,False,True,False,False,True
49,24,18,1500.0,0,3626,7,5,0,78.94736842105263,0.0,0,1,False,False,False,False,False,False,False,False,True
59,11,17,6757.0,4,2509,3,6,0,375.3888888888889,0.3333333333333333,1,0,True,False,False,False,True,False,False,False,True
58,7,11,1850.0,1,2976,19,2,0,154.16666666666666,0.125,0,0,True,False,False,True,False,False,False,False,True
64,9,12,5899.0,0,131,16,1,0,453.7692307692308,0.0,0,1,False,False,True,True,False,False,False,False,True
34,8,1,6674.0,1,2636,15,2,0,3337.0,0.1111111111111111,0,0,True,False,False,False,False,True,False,False,True
29,10,17,10323.0,1,1159,13,5,0,573.5,0.09090909090909091,0,0,False,True,False,True,False,False,False,False,True
20,9,5,1821.0,2,450,3,2,0,303.5,0.2,1,0,True,False,False,False,False,False,True,False,True
75,13,5,8220.0,5,1009,12,4,0,1370.0,0.35714285714285715,0,0,False,True,False,False,False,False,False,False,True
32,1,14,458.0,1,3038,16,2,0,30.533333333333335,0.5,0,0,True,False,False,False,True,False,False,False,False
56,8,18,10897.0,3,2984,11,5,1,573.5263157894736,0.3333333333333333,0,0,True,False,False,False,False,False,True,False,True
48,9,9,2907.0,1,1115,17,0,0,290.7,0.1,0,0,False,True,False,False,True,False,False,False,True
28,4,10,2970.0,2,701,7,2,0,270.0,0.4,0,0,True,False,False,False,False,False,False,True,False
45,26,10,389.0,1,1529,12,2,0,35.36363636363637,0.037037037037037035,0,0,True,False,False,False,True,False,False,False,True
23,20,5,2021.0,2,1210,9,4,0,336.8333333333333,0.09523809523809523,0,0,True,False,False,False,True,False,False,False,True
29,27,11,11562.0,3,1689,23,4,0,963.5,0.10714285714285714,1,0,False,True,False,False,False,True,False,False,True
27,16,19,1946.0,3,2861,4,5,0,97.3,0.17647058823529413,1,0,True,False,False,True,False,False,False,False,True
73,3,7,6084.0,0,1209,6,6,1,760.5,0.0,0,0,True,False,False,True,False,False,False,True,False
56,27,15,3086.0,0,633,16,5,0,192.875,0.0,0,0,True,False,False,False,True,False,False,False,True
80,13,15,8627.0,1,395,1,0,1,539.1875,0.07142857142857142,1,0,True,False,False,False,False,True,False,False,True
47,20,17,3610.0,5,2500,12,4,0,200.55555555555554,0.23809523809523808,0,0,False,True,False,False,True,False,False,False,True
31,11,14,1174.0,1,727,0,0,0,78.26666666666667,0.08333333333333333,1,0,True,False,False,True,False,False,False,False,True
58,14,18,3154.0,3,801,12,2,0,166.0,0.2,0,1,False,False,True,False,False,False,False,False,True
80,14,14,14783.0,2,2932,7,4,0,985.5333333333333,0.13333333333333333,0,0,False,True,False,False,False,True,False,False,True
53,8,19,4903.0,2,338,4,2,0,245.15,0.2222222222222222,1,1,False,False,True,False,False,False,False,False,True
19,16,14,2653.0,0,2380,11,4,0,176.86666666666667,0.0,0,0,False,True,False,False,True,False,False,False,True
38,22,16,28445.0,2,41,7,5,1,1673.235294117647,0.08695652173913043,0,0,True,False,False,True,False,False,False,False,True
79,0,17,9502.0,5,3441,1,4,0,527.8888888888889,5.0,1,1,False,False,False,True,False,False,False,False,False
52,3,19,6746.0,5,2604,12,3,0,337.3,1.25,0,1,False,False,True,False,False,True,False,True,False
81,25,11,4094.0,1,2996,13,6,0,341.1666666666667,0.038461538461538464,0,0,False,True,False,False,False,False,True,False,True
52,17,14,6187.0,3,2432,15,4,0,412.46666666666664,0.16666666666666666,0,0,True,False,False,False,True,False,False,False,True
18,29,19,6392.0,1,1468,21,1,0,319.6,0.03333333333333333,0,0,True,False,False,False,True,False,False,False,True
76,18,7,336.0,5,3632,16,4,1,42.0,0.2631578947368421,0,0,False,True,False,False,True,False,False,False,True
69,19,2,4425.0,3,2869,19,3,0,1475.0,0.15,0,0,True,False,False,False,False,True,False,False,True
65,26,17,2538.0,5,324,15,0,0,141.0,0.18518518518518517,0,0,False,True,False,False,False,False,True,False,True
83,19,12,1808.0,5,2103,16,6,1,139.07692307692307,0.25,0,0,True,False,False,False,False,False,True,False,True
31,9,8,2452.0,1,1980,19,5,0,272.44444444444446,0.1,0,0,False,True,False,False,False,True,False,False,True
78,15,14,629.0,2,1044,15,4,0,41.93333333333333,0.125,0,0,True,False,False,False,True,False,False,False,True
33,7,0,490.0,3,1664,12,4,1,490.0,0.375,0,0,True,False,False,False,True,False,False,False,True
83,10,9,10368.0,1,3559,17,4,0,1036.8,0.09090909090909091,0,0,True,False,False,False,True,False,False,False,True
30,20,5,4732.0,4,315,23,2,1,788.6666666666666,0.19047619047619047,1,1,False,False,True,False,True,False,False,False,True
54,4,5,267.0,3,3388,11,6,0,44.5,0.6,0,0,False,True,False,False,False,False,False,True,False
70,20,19,1675.0,1,2556,5,3,0,83.75,0.047619047619047616,1,1,False,False,False,False,False,False,False,False,True
23,17,11,7191.0,2,409,9,2,0,599.25,0.1111111111111111,0,0,False,True,False,False,False,False,True,False,True
22,9,2,2253.0,4,1114,0,4,0,751.0,0.4,1,1,False,False,True,False,False,False,True,False,True
74,1,7,10353.0,2,3063,7,1,1,1294.125,1.0,0,0,False,True,False,True,False,False,False,False,False
22,21,4,8516.0,4,2568,21,2,0,1703.2,0.18181818181818182,0,1,False,False,True,False,False,False,False,False,True
59,24,18,768.0,5,283,2,0,0,40.421052631578945,0.2,1,1,False,False,False,False,False,True,False,False,True
80,21,5,2583.0,2,538,21,0,0,430.5,0.09090909090909091,0,0,False,True,False,False,False,False,False,False,True
59,12,7,1904.0,5,3390,13,5,1,238.0,0.38461538461538464,0,0,True,False,False,False,False,False,False,False,True
50,19,6,743.0,2,575,7,3,0,106.14285714285714,0.1,0,0,False,True,False,False,False,False,False,False,True
45,12,3,696.0,3,2278,11,5,1,174.0,0.23076923076923078,0,0,True,False,False,True,False,False,False,False,True
60,10,15,1331.0,4,3633,21,4,0,83.1875,0.36363636363636365,0,0,True,False,False,True,False,False,False,False,True
56,9,11,1570.0,0,608,2,1,0,130.83333333333334,0.0,1,0,False,True,False,False,False,True,False,False,True
51,6,8,3957.0,4,162,13,1,0,439.6666666666667,0.5714285714285714,0,1,False,False,True,True,False,False,False,False,True
28,29,7,8469.0,3,2983,6,3,0,1058.625,0.1,0,0,True,False,False,False,False,False,True,False,True
62,19,13,4982.0,3,3467,12,0,0,355.85714285714283,0.15,0,0,True,False,False,False,False,False,False,False,True
67,5,1,6313.0,5,1882,18,4,0,3156.5,0.8333333333333334,0,1,False,False,True,False,False,True,False,True,False
65,25,18,2283.0,2,851,22,3,0,120.15789473684211,0.07692307692307693,1,0,True,False,False,False,False,True,False,False,True
23,4,11,5448.0,5,217,6,0,0,454.0,1.0,0,0,True,False,False,False,False,False,False,True,False
65,17,4,2570.0,3,3326,15,3,0,514.0,0.16666666666666666,0,0,False,True,False,False,False,False,False,False,True
66,4,10,1917.0,1,2914,10,5,0,174.27272727272728,0.2,0,1,False,False,True,False,False,False,True,True,False
30,10,17,19873.0,3,3271,12,6,0,1104.0555555555557,0.2727272727272727,0,0,False,True,False,False,True,False,False,False,True
74,19,3,290.0,1,2877,3,2,0,72.5,0.05,1,0,False,True,False,False,False,False,False,False,True
